planet;position;mass
uranus;POINTZ(19.14025152409773 -6.072444994731609 -6.072444994731609);0.0017237240570597112
neptune;POINTZ(22.443956459934416 -19.971438944651887 -19.971438944651887);0.0020336868699246304
sun;POINTZ(0.011497784433799549 0.0015111535574523745 0.0015111535574523745);39.47841760435743
jupiter;POINTZ(-3.4418875983467605 -4.196980399575234 -4.196980399575234);0.03769367487038949
saturn;POINTZ(-6.439207020149994 6.524912190837604 6.524912190837604);0.011286326131968767
uranus;POINTZ(19.144498109612332 -6.059390928351779 -6.059390928351779);0.0017237240570597112
neptune;POINTZ(22.45150887049797 -19.962775933344666 -19.962775933344666);0.0020336868699246304
sun;POINTZ(0.011481709901602459 0.001529562691621171 0.001529562691621171);39.47841760435743
jupiter;POINTZ(-3.4209894046867184 -4.213037608946096 -4.213037608946096);0.03769367487038949
saturn;POINTZ(-6.454782418847183 6.510590547187361 6.510590547187361);0.011286326131968767
uranus;POINTZ(19.148735346084557 -6.0463339027972385 -6.0463339027972385);0.0017237240570597112
neptune;POINTZ(22.45905800738214 -19.954110009852833 -19.954110009852833);0.0020336868699246304
sun;POINTZ(0.011465545968734692 0.0015478821744097108 0.0015478821744097108);39.47841760435743
jupiter;POINTZ(-3.4000068684228073 -4.228991247071229 -4.228991247071229);0.03769367487038949
saturn;POINTZ(-6.470324769344951 6.496235615829946 6.496235615829946);0.011286326131968767
uranus;POINTZ(19.152963231595077 -6.03327392449618 -6.03327392449618);0.0017237240570597112
neptune;POINTZ(22.466603869447546 -19.945441175408792 -19.945441175408792);0.0020336868699246304
sun;POINTZ(0.011449293071557579 0.001566111563129458 0.001566111563129458);39.47841760435743
jupiter;POINTZ(-3.3789404676645542 -4.244840874501243 -4.244840874501243);0.03769367487038949
saturn;POINTZ(-6.485834000719607 6.481847478791168 6.481847478791168);0.011286326131968767
uranus;POINTZ(19.157181764228575 -6.0202109998778885 -6.0202109998778885);0.0017237240570597112
neptune;POINTZ(22.47414645555525 -19.936769431245406 -19.936769431245406);0.0020336868699246304
sun;POINTZ(0.011432951648638962 0.001584250416810132 0.001584250416810132);39.47841760435743
jupiter;POINTZ(-3.3577906827643678 -4.2605860536308935 -4.2605860536308935);0.03769367487038949
saturn;POINTZ(-6.501310042275603 6.467426218245809 6.467426218245809);0.011286326131968767
uranus;POINTZ(19.16139094207374 -6.007145135372735 -6.007145135372735);0.0017237240570597112
neptune;POINTZ(22.481685764566755 -19.928094778595977 -19.928094778595977);0.0020336868699246304
sun;POINTZ(0.011416522140750108 0.001602298296210062 0.001602298296210062);39.47841760435743
jupiter;POINTZ(-3.336557996314223 -4.276226348709702 -4.276226348709702);0.03769367487038949
saturn;POINTZ(-6.516752823545814 6.452971916516886 6.452971916516886);0.011286326131968767
uranus;POINTZ(19.165590763223275 -5.994076337412177 -5.994076337412177);0.0017237240570597112
neptune;POINTZ(22.489221795344 -19.919417218694267 -19.919417218694267);0.0020336868699246304
sun;POINTZ(0.01140000499086259 0.001620254763826579 0.001620254763826579);39.47841760435743
jupiter;POINTZ(-3.3152428931423095 -4.291761325852623 -4.291761325852623);0.03769367487038949
saturn;POINTZ(-6.53216227429182 6.438484656074913 6.438484656074913);0.011286326131968767
uranus;POINTZ(19.16978122577389 -5.981004612428757 -5.981004612428757);0.0017237240570597112
neptune;POINTZ(22.496754546749372 -19.910736752774476 -19.910736752774476);0.0020336868699246304
sun;POINTZ(0.011383400644145126 0.0016381193839064443 0.0016381193839064443);39.47841760435743
jupiter;POINTZ(-3.2938458603096397 -4.3071905530507415 -4.3071905530507415);0.03769367487038949
saturn;POINTZ(-6.547538324504181 6.423964519537159 6.423964519537159);0.011286326131968767
uranus;POINTZ(19.173962327826306 -5.967929966856099 -5.967929966856099);0.0017237240570597112
neptune;POINTZ(22.504284017645688 -19.90205338207126 -19.90205338207126);0.0020336868699246304
sun;POINTZ(0.011366709547960386 0.0016558917224563149 0.0016558917224563149);39.47841760435743
jupiter;POINTZ(-3.27236738710662 -4.322513600182013 -4.322513600182013);0.03769367487038949
saturn;POINTZ(-6.5628809044027125 6.409411589666909 6.409411589666909);0.011286326131968767
uranus;POINTZ(19.17813406748526 -5.954852407128906 -5.954852407128906);0.0017237240570597112
neptune;POINTZ(22.511810206896207 -19.893367107819714 -19.893367107819714);0.0020336868699246304
sun;POINTZ(0.011349932151861752 0.0016735713472532461 0.0016735713472532461);39.47841760435743
jupiter;POINTZ(-3.2508079650495807 -4.337730039022046 -4.337730039022046);0.03769367487038949
saturn;POINTZ(-6.578189944436755 6.394825949372725 6.394825949372725);0.011286326131968767
uranus;POINTZ(19.182296442859492 -5.941771939682961 -5.941771939682961);0.0017237240570597112
neptune;POINTZ(22.51933311336463 -19.884677931255386 -19.884677931255386);0.0020336868699246304
sun;POINTZ(0.01133306890759005 0.0016911578278552331 0.0016911578278552331);39.47841760435743
jupiter;POINTZ(-3.2291680878772664 -4.352839443254915 -4.352839443254915);0.03769367487038949
saturn;POINTZ(-6.593465375285442 6.380207681707709 6.380207681707709);0.011286326131968767
uranus;POINTZ(19.18644945206175 -5.928688570955121 -5.928688570955121);0.0017237240570597112
neptune;POINTZ(22.5268527359151 -19.87598585361427 -19.87598585361427);0.0020336868699246304
sun;POINTZ(0.011316120269070227 0.001708650735611787 0.001708650735611787);39.47841760435743
jupiter;POINTZ(-3.2074482515472837 -4.36784138848402 -4.36784138848402);0.03769367487038949
saturn;POINTZ(-6.6087071278579685 6.365556869868757 6.365556869868757);0.011286326131968767
uranus;POINTZ(19.190593093208804 -5.915602307383316 -5.915602307383316);0.0017237240570597112
neptune;POINTZ(22.534369073412197 -19.867290876132813 -19.867290876132813);0.0020336868699246304
sun;POINTZ(0.011299086692408002 0.0017260496436745498 0.0017260496436745498);39.47841760435743
jupiter;POINTZ(-3.185648954232511 -4.382735452242983 -4.382735452242983);0.03769367487038949
saturn;POINTZ(-6.623915133293852 6.3508735971958235 6.3508735971958235);0.011286326131968767
uranus;POINTZ(19.194727364421418 -5.90251315540655 -5.90251315540655);0.0017237240570597112
neptune;POINTZ(22.541882124720946 -19.858593000047897 -19.858593000047897);0.0020336868699246304
sun;POINTZ(0.01128196863588647 0.001743354127007947 0.001743354127007947);39.47841760435743
jupiter;POINTZ(-3.16377069631746 -4.39752121400658 -4.39752121400658);0.03769367487038949
saturn;POINTZ(-6.6390893229631915 6.336157947171176 6.336157947171176);0.011286326131968767
uranus;POINTZ(19.19885226382437 -5.889421121464895 -5.889421121464895);0.0017237240570597112
neptune;POINTZ(22.549391888706808 -19.849892226596854 -19.849892226596854);0.0020336868699246304
sun;POINTZ(0.01126476655996266 0.0017605637623998767 0.0017605637623998767);39.47841760435743
jupiter;POINTZ(-3.1418139803946024 -4.412198255201717 -4.412198255201717);0.03769367487038949
saturn;POINTZ(-6.654229628466928 6.32141000341866 6.32141000341866);0.011286326131968767
uranus;POINTZ(19.202967789546452 -5.87632621199949 -5.87632621199949);0.0017237240570597112
neptune;POINTZ(22.55689836423569 -19.841188557017468 -19.841188557017468);0.0020336868699246304
sun;POINTZ(0.01124748092726406 0.0017776781284724356 0.0017776781284724356);39.47841760435743
jupiter;POINTZ(-3.119779311260644 -4.426766159218441 -4.426766159218441);0.03769367487038949
saturn;POINTZ(-6.669335981637095 6.306629849702953 6.306629849702953);0.011286326131968767
uranus;POINTZ(19.20707393972046 -5.86322843345254 -5.86322843345254);0.0017237240570597112
neptune;POINTZ(22.564401550173937 -19.832481992547958 -19.832481992547958);0.0020336868699246304
sun;POINTZ(0.011230112202585085 0.001794696805692684 0.001794696805692684);39.47841760435743
jupiter;POINTZ(-3.0976671959127606 -4.441224511420994 -4.441224511420994);0.03769367487038949
saturn;POINTZ(-6.684408314537073 6.291817569928826 6.291817569928826);0.011286326131968767
uranus;POINTZ(19.2111707124832 -5.850127792267313 -5.850127792267313);0.0017237240570597112
neptune;POINTZ(22.571901445388335 -19.823772534426997 -19.823772534426997);0.0020336868699246304
sun;POINTZ(0.011212660852883518 0.0018116193763834465 0.0018116193763834465);39.47841760435743
jupiter;POINTZ(-3.0754781435447893 -4.455572899158901 -4.455572899158901);0.03769367487038949
saturn;POINTZ(-6.699446559461837 6.2769732481404015 6.2769732481404015);0.011286326131968767
uranus;POINTZ(19.21525810597548 -5.837024294888138 -5.837024294888138);0.0017237240570597112
neptune;POINTZ(22.579398048746114 -19.8150601838937 -19.8150601838937);0.0020336868699246304
sun;POINTZ(0.011195127347276896 0.0018284454247341512 0.0018284454247341512);39.47841760435743
jupiter;POINTZ(-3.053212665543369 -4.469810911778105 -4.469810911778105);0.03769367487038949
saturn;POINTZ(-6.714450648938202 6.262096968520412 6.262096968520412);0.011286326131968767
uranus;POINTZ(19.219336118342127 -5.823917947760405 -5.823917947760405);0.0017237240570597112
neptune;POINTZ(22.586891359114947 -19.806344942187625 -19.806344942187625);0.0020336868699246304
sun;POINTZ(0.01117751215703885 0.0018451745368117053 0.0018451745368117053);39.47841760435743
jupiter;POINTZ(-3.03087127548404 -4.483938140632131 -4.483938140632131);0.03769367487038949
saturn;POINTZ(-6.729420515725071 6.247188815389459 6.247188815389459);0.011286326131968767
uranus;POINTZ(19.223404747731966 -5.810808757330558 -5.810808757330558);0.0017237240570597112
neptune;POINTZ(22.594381375362943 -19.797626810548774 -19.797626810548774);0.0020336868699246304
sun;POINTZ(0.011159815755595407 0.0018618063005714086 0.0018618063005714086);39.47841760435743
jupiter;POINTZ(-3.0084544891272937 -4.497954179093295 -4.497954179093295);0.03769367487038949
saturn;POINTZ(-6.7443560928136685 6.232248873205269 6.232248873205269);0.011286326131968767
uranus;POINTZ(19.22746399229783 -5.797696730046098 -5.797696730046098);0.0017237240570597112
neptune;POINTZ(22.60186809635866 -19.788905790217598 -19.788905790217598);0.0020336868699246304
sun;POINTZ(0.011142038618521243 0.001878340305867904 0.001878340305867904);39.47841760435743
jupiter;POINTZ(-2.985962824414576 -4.5118586225639525 -4.5118586225639525);0.03769367487038949
saturn;POINTZ(-6.759257313427785 6.217277226561958 6.217277226561958);0.011286326131968767
uranus;POINTZ(19.23151385019657 -5.784581872355578 -5.784581872355578);0.0017237240570597112
neptune;POINTZ(22.609351520971096 -19.780181882434984 -19.780181882434984);0.0020336868699246304
sun;POINTZ(0.011124181223535881 0.0018947761444661657 0.0018947761444661657);39.47841760435743
jupiter;POINTZ(-2.9633968014642416 -4.525651068487786 -4.525651068487786);0.03769367487038949
saturn;POINTZ(-6.7741241110240065 6.20227396018928 6.20227396018928);0.011286326131968767
uranus;POINTZ(19.23555431958903 -5.771464190708602 -5.771464190708602);0.0017237240570597112
neptune;POINTZ(22.616831648069688 -19.77145508844227 -19.77145508844227);0.0020336868699246304
sun;POINTZ(0.011106244050499854 0.0019111134100525246 0.0019111134100525246);39.47841760435743
jupiter;POINTZ(-2.9407569425674596 -4.539331116361128 -4.539331116361128);0.03769367487038949
saturn;POINTZ(-6.788956419291951 6.187239158951893 6.187239158951893);0.011286326131968767
uranus;POINTZ(19.23958539864007 -5.7583436915558215 -5.7583436915558215);0.0017237240570597112
neptune;POINTZ(22.62430847652432 -19.762725409481227 -19.762725409481227);0.0020336868699246304
sun;POINTZ(0.011088227581410811 0.0019273516982457296 0.0019273516982457296);39.47841760435743
jupiter;POINTZ(-2.9180437721840704 -4.552898367744324 -4.552898367744324);0.03769367487038949
saturn;POINTZ(-6.803754172154497 6.172172907848615 6.172172907848615);0.011286326131968767
uranus;POINTZ(19.243607085518548 -5.745220381348936 -5.745220381348936);0.0017237240570597112
neptune;POINTZ(22.63178200520532 -19.75399284679408 -19.75399284679408);0.0020336868699246304
sun;POINTZ(0.011070132300399582 0.0019434906066080483 0.0019434906066080483);39.47841760435743
jupiter;POINTZ(-2.8952578169383902 -4.566352426273138 -4.566352426273138);0.03769367487038949
saturn;POINTZ(-6.81851730376801 6.157075292011679 6.157075292011679);0.011286326131968767
uranus;POINTZ(19.247619378397335 -5.732094266540689 -5.732094266540689);0.0017237240570597112
neptune;POINTZ(22.639252232983456 -19.74525740162349 -19.74525740162349);0.0020336868699246304
sun;POINTZ(0.011051958693726181 0.0019595297346564028 0.0019595297346564028);39.47841760435743
jupiter;POINTZ(-2.8723996056149668 -4.579692897670194 -4.579692897670194);0.03769367487038949
saturn;POINTZ(-6.833245748522564 6.141946396705994 6.141946396705994);0.011286326131968767
uranus;POINTZ(19.251622275453308 -5.718965353584866 -5.718965353584866);0.0017237240570597112
neptune;POINTZ(22.64671915872994 -19.73651907521256 -19.73651907521256);0.0020336868699246304
sun;POINTZ(0.011033707249775773 0.0019754686838735435 0.0019754686838735435);39.47841760435743
jupiter;POINTZ(-2.8494696691542813 -4.592919389756454 -4.592919389756454);0.03769367487038949
saturn;POINTZ(-6.847939441042167 6.126786307328404 6.126786307328404);0.011286326131968767
uranus;POINTZ(19.255615774867348 -5.705833648936292 -5.705833648936292);0.0017237240570597112
neptune;POINTZ(22.654182781316432 -19.727777868804832 -19.727777868804832);0.0020336868699246304
sun;POINTZ(0.011015378459054582 0.00199130705771926 0.00199130705771926);39.47841760435743
jupiter;POINTZ(-2.8264685406484005 -4.606031512462741 -4.606031512462741);0.03769367487038949
saturn;POINTZ(-6.862598316184978 6.111595109406941 6.111595109406941);0.011286326131968767
uranus;POINTZ(19.25959987482434 -5.692699159050833 -5.692699159050833);0.0017237240570597112
neptune;POINTZ(22.66164309961503 -19.7190337836443 -19.7190337836443);0.0020336868699246304
sun;POINTZ(0.010996972814185746 0.0020070444616416276 0.0020070444616416276);39.47841760435743
jupiter;POINTZ(-2.8033967553365717 -4.619028877841295 -4.619028877841295);0.03769367487038949
saturn;POINTZ(-6.877222309043524 6.0963728886000865 6.0963728886000865);0.011286326131968767
uranus;POINTZ(19.263574573513175 -5.679561890385387 -5.679561890385387);0.0017237240570597112
neptune;POINTZ(22.669100112498278 -19.710286820975387 -19.710286820975387);0.0020336868699246304
sun;POINTZ(0.010978490809905126 0.0020226805030882935 0.0020226805030882935);39.47841760435743
jupiter;POINTZ(-2.7802548506007683 -4.631911100077368 -4.631911100077368);0.03769367487038949
saturn;POINTZ(-6.89181135494491 6.08111973069603 6.08111973069603);0.011286326131968767
uranus;POINTZ(19.26753986912675 -5.6664218493978895 -5.6664218493978895);0.0017237240570597112
neptune;POINTZ(22.676553818839167 -19.701536982042963 -19.701536982042963);0.0020336868699246304
sun;POINTZ(0.01095993294305706 0.002038214791517796 0.002038214791517796);39.47841760435743
jupiter;POINTZ(-2.757043365961178 -4.644677795500862 -4.644677795500862);0.03769367487038949
saturn;POINTZ(-6.9063653894510315 6.065835721611924 6.065835721611924);0.011286326131968767
uranus;POINTZ(19.27149575986197 -5.653279042547306 -5.653279042547306);0.0017237240570597112
neptune;POINTZ(22.684004217511127 -19.69278426809234 -19.69278426809234);0.0020336868699246304
sun;POINTZ(0.01094129971259006 0.0020536469384109237 0.0020536469384109237);39.47841760435743
jupiter;POINTZ(-2.733762843071637 -4.657328582598001 -4.657328582598001);0.03769367487038949
saturn;POINTZ(-6.920884348358784 6.050520947393143 6.050520947393143);0.011286326131968767
uranus;POINTZ(19.275442243919738 -5.640133476293631 -5.640133476293631);0.0017237240570597112
neptune;POINTZ(22.69145130738804 -19.684028680369263 -19.684028680369263);0.0020336868699246304
sun;POINTZ(0.010922591619552457 0.002068976557282108 0.002068976557282108);39.47841760435743
jupiter;POINTZ(-2.7104138257150066 -4.669863082023042 -4.669863082023042);0.03769367487038949
saturn;POINTZ(-6.935368167700264 6.0351754942125435 6.0351754942125435);0.011286326131968767
uranus;POINTZ(19.27937931950496 -5.626985157097888 -5.626985157097888);0.0017237240570597112
neptune;POINTZ(22.698895087344226 -19.675270220119923 -19.675270220119923);0.0020336868699246304
sun;POINTZ(0.010903809167087993 0.0020842032636908562 0.0020842032636908562);39.47841760435743
jupiter;POINTZ(-2.6869968597984957 -4.6822809166100265 -4.6822809166100265);0.03769367487038949
saturn;POINTZ(-6.949816783742974 6.019799448369719 6.019799448369719);0.011286326131968767
uranus;POINTZ(19.283306984826556 -5.613834091422126 -5.613834091422126);0.0017237240570597112
neptune;POINTZ(22.706335556254455 -19.66650888859095 -19.66650888859095);0.0020336868699246304
